forecast_issue_time,forecast_state_date,lake_id,basin,variable,depth_m,target_name,target_window_start,target_window_end,predicted_mean_temperature,unit,model_identifier,model_version,is_valid_forecast,n_candidate_previous_years,n_valid_training_years,training_years,training_windows_sha256,historical_window_standard_deviation,availability_mode,availability_assumption
2012-11-13T00:00:00+00:00,2012-11-12,windermere,south,water_temperature,2.0,month_3,2013-01-12,2013-02-10,4.412332192361111,degC,expanding_prior_year_window_climatology,1.0,True,4,4,2008|2009|2010|2011,6054665f2c61cbc6c5752aecbf14adaab9dee824e000c703e7df8fa2ba806403,0.7341058379768896,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2012-11-20T00:00:00+00:00,2012-11-19,windermere,south,water_temperature,2.0,month_1,2012-11-20,2012-12-19,7.859237702777778,degC,expanding_prior_year_window_climatology,1.0,True,4,4,2008|2009|2010|2011,2eed609b1bdf1aff1bb15591393027441f984dcf9435bc14f981f3229d1f6932,1.1441813406989365,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2012-11-20T00:00:00+00:00,2012-11-19,windermere,south,water_temperature,2.0,month_2,2012-12-20,2013-01-18,4.868118174396135,degC,expanding_prior_year_window_climatology,1.0,True,4,3,2008|2009|2010,1721388b81d53f3531d9177fed31b158b34f535d7fc87f40c3f8dcb179fc6c66,0.6759582714572873,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2012-11-20T00:00:00+00:00,2012-11-19,windermere,south,water_temperature,2.0,month_3,2013-01-19,2013-02-17,4.353408694791667,degC,expanding_prior_year_window_climatology,1.0,True,4,4,2008|2009|2010|2011,321b58f4dd819a88097a201051ca5a3c8ddb95fc352b364ccd0dcfa5f2009b5e,0.7481288426162,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2012-11-27T00:00:00+00:00,2012-11-26,windermere,south,water_temperature,2.0,month_1,2012-11-27,2012-12-26,7.11133774375,degC,expanding_prior_year_window_climatology,1.0,True,4,4,2008|2009|2010|2011,480029bc512345c7eb56e254e4dafdf16a4323501e25a86466f7e3dfbe7108ee,1.1155124969731742,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2012-11-27T00:00:00+00:00,2012-11-26,windermere,south,water_temperature,2.0,month_2,2012-12-27,2013-01-25,4.497992274396135,degC,expanding_prior_year_window_climatology,1.0,True,4,3,2008|2009|2010,659594c6bdcf2715542b8aadec91bdd377c1024db5053ace13deca6373928ec3,0.5519760050599574,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2012-11-27T00:00:00+00:00,2012-11-26,windermere,south,water_temperature,2.0,month_3,2013-01-26,2013-02-24,4.298572953472222,degC,expanding_prior_year_window_climatology,1.0,True,4,4,2008|2009|2010|2011,3a231715b3fe8ede378c915bd3d08021ddb84ea7838c0d18c081af3bfe268584,0.7432256397832402,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2012-12-04T00:00:00+00:00,2012-12-03,windermere,south,water_temperature,2.0,month_1,2012-12-04,2013-01-02,6.474938574274284,degC,expanding_prior_year_window_climatology,1.0,True,4,4,2008|2009|2010|2011,e31fa5f316d4cc0ae7196da7535d7e740551975dacd2a78323d430b0d0da9b43,1.1097907557351638,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2012-12-04T00:00:00+00:00,2012-12-03,windermere,south,water_temperature,2.0,month_2,2013-01-03,2013-02-01,4.560709142708333,degC,expanding_prior_year_window_climatology,1.0,True,4,4,2008|2009|2010|2011,3ce20bc4402f678ca33bc40653ee2d95ac436e0f1ca6f9f27615447325b9b99d,0.7460829530419772,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2012-12-04T00:00:00+00:00,2012-12-03,windermere,south,water_temperature,2.0,month_3,2013-02-02,2013-03-03,4.291484184375,degC,expanding_prior_year_window_climatology,1.0,True,4,4,2008|2009|2010|2011,2e0428c759f7a620eec522d55cc6660a3fe41a54d1a3225c6f6305b78f301131,0.7447323232944744,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2012-12-11T00:00:00+00:00,2012-12-10,windermere,south,water_temperature,2.0,month_1,2012-12-11,2013-01-09,5.516413894303542,degC,expanding_prior_year_window_climatology,1.0,True,4,3,2008|2009|2010,01756bd728f0e55ccda835f7279f2db73e1f7a3159686951fc73f3195d0e174d,0.878656603410885,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2012-12-11T00:00:00+00:00,2012-12-10,windermere,south,water_temperature,2.0,month_2,2013-01-10,2013-02-08,4.4273915100694445,degC,expanding_prior_year_window_climatology,1.0,True,4,4,2008|2009|2010|2011,3f92044f8bf577160b05c55b6a223e0df7c26a12670cae376d73f64a5ab75440,0.7378040511734691,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2012-12-11T00:00:00+00:00,2012-12-10,windermere,south,water_temperature,2.0,month_3,2013-02-09,2013-03-10,4.344265895138889,degC,expanding_prior_year_window_climatology,1.0,True,4,4,2008|2009|2010|2011,50bc6329fa8231e85852c4fad561a620c237a0ed73705cb35660d4845eec25aa,0.7677827987063375,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2012-12-18T00:00:00+00:00,2012-12-17,windermere,south,water_temperature,2.0,month_1,2012-12-18,2013-01-16,4.990221570229468,degC,expanding_prior_year_window_climatology,1.0,True,4,3,2008|2009|2010,cfd7f091c6f9cc60fcf2448a06f3a0f45a38d00b78cf809765bc0a99c2387f39,0.721760291450036,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2012-12-18T00:00:00+00:00,2012-12-17,windermere,south,water_temperature,2.0,month_2,2013-01-17,2013-02-15,4.372334334027777,degC,expanding_prior_year_window_climatology,1.0,True,4,4,2008|2009|2010|2011,cd9feeb5ccf54f48d101ea8055337c51b7448551942c03863aa2f6298323d821,0.7425007151342922,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2012-12-18T00:00:00+00:00,2012-12-17,windermere,south,water_temperature,2.0,month_3,2013-02-16,2013-03-17,4.469671768402778,degC,expanding_prior_year_window_climatology,1.0,True,4,4,2008|2009|2010|2011,959903bd1fbde7c3494deed6b0ff1e76411c579049d79a3ec0103aee55251ebf,0.7407214608026145,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2012-12-25T00:00:00+00:00,2012-12-24,windermere,south,water_temperature,2.0,month_1,2012-12-25,2013-01-23,4.592818800322061,degC,expanding_prior_year_window_climatology,1.0,True,4,3,2008|2009|2010,b4bb79b699635f279f162fb284ce87ddd1c77ab9266c2212f87bec0d32b6b198,0.5939887321042895,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2012-12-25T00:00:00+00:00,2012-12-24,windermere,south,water_temperature,2.0,month_2,2013-01-24,2013-02-22,4.312119325694445,degC,expanding_prior_year_window_climatology,1.0,True,4,4,2008|2009|2010|2011,7328a0a063fd4e8168717a594f868f7f38cc9a3be0bd61ea55d9d4cd0df828da,0.7449990502392745,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2012-12-25T00:00:00+00:00,2012-12-24,windermere,south,water_temperature,2.0,month_3,2013-02-23,2013-03-24,4.750288839236111,degC,expanding_prior_year_window_climatology,1.0,True,4,4,2008|2009|2010|2011,c2365be4b000ae8dc1068430ed2990555b8e88b12f3236ca2a772bb2fd6c58d2,0.686505295169301,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-01-01T00:00:00+00:00,2012-12-31,windermere,south,water_temperature,2.0,month_1,2013-01-01,2013-01-30,4.9495691493115945,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,8e9e537bb3f7ed8c577f5186d697c8dc5150114bd0e60309ba98dc1abb395cbe,0.9727492101496932,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-01-01T00:00:00+00:00,2012-12-31,windermere,south,water_temperature,2.0,month_2,2013-01-31,2013-03-01,4.447253205555556,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,2b66cc6566291ee29ebd7433315b758324e45809ee114a6180e25b4851079032,0.7433311682666559,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-01-01T00:00:00+00:00,2012-12-31,windermere,south,water_temperature,2.0,month_3,2013-03-02,2013-03-31,5.479666189444445,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,094cfec9a81602094d23d2ca5bd9bb16f255b1b822e14f2b1124205999167911,0.9963048049513864,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-01-08T00:00:00+00:00,2013-01-07,windermere,south,water_temperature,2.0,month_1,2013-01-08,2013-02-06,4.755967353611111,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,31a434235916ee85e24187a10dac6f0119d9af2a3a777dfaf178d66832ce359c,0.9366583430099217,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
2013-01-08T00:00:00+00:00,2013-01-07,windermere,south,water_temperature,2.0,month_2,2013-02-07,2013-03-08,4.5001089216666665,degC,expanding_prior_year_window_climatology,1.0,True,5,5,2008|2009|2010|2011|2012,20fe2865704fdbdb0118cb395b125ed6d21496c9a07e8ef82ac7940ca7596dbf,0.7680856016880646,observation_time_proxy,historical data_available_time is unknown; observation_time is a pseudo-operational proxy
